agent1_strategy,agent1_reward,agent2_strategy,agent2_reward,temptation,reward,punishment,sucker,agent1_final_strategy,agent1_defection_ratio,agent2_final_strategy,agent2_defection_ratio,agent1_updating_times,agent2_updating_times,model
3000.0,6000.0,3000.0,6000.0,1.88,1.0,0.0,-0.97,1.0,0.9861666560173035,1.0,0.9708333611488342,1500.0,1500.0,alternative
8000.0,7000.0,8000.0,5000.0,1.2,1.0,0.0,-0.1,1.0,0.9391250014305115,1.0,0.9181249737739563,2000.0,2000.0,alternative
3000.0,1000.0,3000.0,1000.0,1.36,1.0,0.0,-0.74,1.0,0.968999981880188,1.0,0.9476666450500488,750.0,750.0,alternative
3000.0,1000.0,3000.0,2000.0,1.01,1.0,0.0,-0.34,1.0,0.9683333039283752,1.0,0.968666672706604,750.0,750.0,alternative
3000.0,8000.0,3000.0,7000.0,1.95,1.0,0.0,-0.69,1.0,0.984000027179718,1.0,0.9800000190734863,2000.0,1750.0,alternative
3000.0,1000.0,3000.0,1000.0,1.65,1.0,0.0,-0.49,1.0,0.9753333330154419,1.0,0.9463333487510681,750.0,750.0,alternative
3000.0,6000.0,3000.0,6000.0,1.01,1.0,0.0,-0.46,1.0,0.9815000295639038,1.0,0.9708333611488342,1500.0,1500.0,alternative
3000.0,1000.0,3000.0,1000.0,1.37,1.0,0.0,-0.82,1.0,0.9783333539962769,1.0,0.9459999799728394,750.0,750.0,alternative
19000.0,21000.0,21000.0,21000.0,1.92,1.0,0.0,-0.04,1.0,0.9053333401679993,1.0,0.9400476217269897,5250.0,5250.0,alternative
3000.0,5000.0,3000.0,1000.0,1.15,1.0,0.0,-0.23,1.0,0.9769999980926514,1.0,0.9634000062942505,1250.0,750.0,alternative
4000.0,1000.0,3000.0,2000.0,1.01,1.0,0.0,-0.07,1.0,0.9747499823570251,1.0,0.9587500095367432,1000.0,750.0,alternative
3000.0,3000.0,3000.0,3000.0,1.44,1.0,0.0,-0.11,1.0,0.9629999995231628,1.0,0.9466666579246521,750.0,750.0,alternative
3000.0,6000.0,3000.0,7000.0,2.38,1.0,0.0,-0.41,1.0,0.9877142906188965,1.0,0.9818571209907532,1500.0,1750.0,alternative
4000.0,2000.0,4000.0,3000.0,1.12,1.0,0.0,-0.09,1.0,0.9309999942779541,1.0,0.8982499837875366,1000.0,1000.0,alternative
3000.0,3000.0,3000.0,3000.0,2.21,1.0,0.0,-0.91,1.0,0.968666672706604,1.0,0.9636666774749756,750.0,750.0,alternative
3000.0,5000.0,3000.0,5000.0,2.33,1.0,0.0,-0.81,1.0,0.9860000014305115,1.0,0.9643999934196472,1250.0,1250.0,alternative
3000.0,1000.0,3000.0,1000.0,1.32,1.0,0.0,-0.96,1.0,0.9696666598320007,1.0,0.9506666660308838,750.0,750.0,alternative
3000.0,4000.0,3000.0,4000.0,2.16,1.0,0.0,-0.68,1.0,0.9797499775886536,1.0,0.9602500200271606,1000.0,1000.0,alternative
3000.0,1000.0,3000.0,1000.0,1.47,1.0,0.0,-0.62,1.0,0.9683333039283752,1.0,0.9700000286102295,750.0,750.0,alternative
3000.0,9000.0,7000.0,9000.0,2.02,1.0,0.0,-0.73,1.0,0.9848889112472534,1.0,0.9841111302375793,2250.0,2250.0,alternative
3000.0,7000.0,4000.0,8000.0,1.67,1.0,0.0,-0.18,1.0,0.984499990940094,1.0,0.9851250052452087,1750.0,2000.0,alternative
3000.0,5000.0,3000.0,5000.0,1.79,1.0,0.0,-0.65,1.0,0.9807999730110168,1.0,0.9793999791145325,1250.0,1250.0,alternative
3000.0,5000.0,3000.0,4000.0,1.01,1.0,0.0,-0.72,1.0,0.9764000177383423,1.0,0.9625999927520752,1250.0,1000.0,alternative
3000.0,5000.0,3000.0,4000.0,2.18,1.0,0.0,-0.46,1.0,0.9751999974250793,1.0,0.977400004863739,1250.0,1000.0,alternative
3000.0,4000.0,3000.0,4000.0,1.46,1.0,0.0,-0.86,1.0,0.9767500162124634,1.0,0.9767500162124634,1000.0,1000.0,alternative
3000.0,1000.0,3000.0,3000.0,1.07,1.0,0.0,-0.21,1.0,0.9666666388511658,1.0,0.9703333377838135,750.0,750.0,alternative
3000.0,1000.0,3000.0,1000.0,1.01,1.0,0.0,-0.93,1.0,0.9796666502952576,1.0,0.9706666469573975,750.0,750.0,alternative
,,,28000.0,1.52,1.0,0.0,-0.02,1.0,0.8045666813850403,0.0,0.8141000270843506,,7000.0,alternative
7000.0,9000.0,3000.0,9000.0,1.77,1.0,0.0,-0.24,1.0,0.9767777919769287,1.0,0.9874444603919983,2250.0,2250.0,alternative
3000.0,1000.0,3000.0,1000.0,1.01,1.0,0.0,-0.8,1.0,0.9726666808128357,1.0,0.953000009059906,750.0,750.0,alternative
6000.0,4000.0,3000.0,6000.0,1.92,1.0,0.0,-0.99,1.0,0.9776666760444641,1.0,0.9708333611488342,1500.0,1500.0,alternative
3000.0,1000.0,3000.0,1000.0,1.12,1.0,0.0,-0.19,1.0,0.9723333120346069,1.0,0.968666672706604,750.0,750.0,alternative
5000.0,5000.0,3000.0,5000.0,1.76,1.0,0.0,-0.3,1.0,0.9764000177383423,1.0,0.9656000137329102,1250.0,1250.0,alternative
3000.0,3000.0,3000.0,1000.0,1.06,1.0,0.0,-0.28,1.0,0.9723333120346069,1.0,0.9673333168029785,750.0,750.0,alternative
7000.0,5000.0,3000.0,8000.0,1.79,1.0,0.0,-0.24,1.0,0.9852499961853027,1.0,0.9772499799728394,1750.0,2000.0,alternative
3000.0,4000.0,3000.0,4000.0,1.63,1.0,0.0,-0.93,1.0,0.9797499775886536,1.0,0.9547500014305115,1000.0,1000.0,alternative
