,agent1_strategy,agent1_reward,agent2_strategy,agent2_reward,temptation,reward,punishment,sucker,agent1_final_strategy,agent1_defection_ratio,agent2_final_strategy,agent2_defection_ratio,agent1_updating_times,agent2_updating_times,model,game
497,3000.0,7000.0,3000.0,9000.0,2.39,1.0,0.0,-0.58,1.0,0.9872221946716307,1.0,0.9792222380638124,1750.0,2250.0,alternative,PD
498,4000.0,4000.0,3000.0,1000.0,2.72,1.0,0.0,-0.97,1.0,0.9262499809265136,1.0,0.9732499718666076,1000.0,750.0,alternative,PD
499,7000.0,8000.0,3000.0,8000.0,2.42,1.0,0.0,-0.89,1.0,0.9831249713897704,1.0,0.9757500290870668,2000.0,2000.0,alternative,PD
500,10839.0,10839.0,10839.0,10839.0,1.01,1.0,0.0,-0.63,1.0,0.9023895263671876,1.0,0.9043269753456116,920.0,920.0,episodic,PD
501,11830.0,10844.0,11830.0,10844.0,1.6,1.0,0.0,-0.06,0.0,0.2688926458358764,0.0,0.2672020196914673,970.0,970.0,episodic,PD
502,13811.0,14798.0,13811.0,14798.0,1.27,1.0,0.0,-0.28,0.0,0.6248141527175903,0.0,0.695769727230072,1190.0,1190.0,episodic,PD
503,9840.0,8856.0,11810.0,8856.0,1.62,1.0,0.0,-0.41,0.0,0.4823031425476074,0.0,0.4501270055770874,1040.0,1040.0,episodic,PD
504,9824.0,13760.0,9824.0,13760.0,2.65,1.0,0.0,-0.85,1.0,0.9229651093482972,1.0,0.9170058369636536,1250.0,1250.0,episodic,PD
505,10849.0,14774.0,12816.0,14774.0,1.32,1.0,0.0,-0.85,1.0,0.916677951812744,1.0,0.9195207953453064,1320.0,1320.0,episodic,PD
506,11825.0,13792.0,10835.0,12806.0,1.68,1.0,0.0,-0.94,1.0,0.9121229648590088,1.0,0.9108178615570068,1210.0,1210.0,episodic,PD
507,10840.0,9854.0,10840.0,10840.0,1.81,1.0,0.0,-0.14,0.0,0.2169741690158844,0.0,0.2164206653833389,940.0,940.0,episodic,PD
508,12802.0,9854.0,12802.0,12802.0,1.17,1.0,0.0,-0.4,1.0,0.8965005278587341,1.0,0.9047805070877076,1140.0,1140.0,episodic,PD
509,20690.0,19706.0,20690.0,19706.0,1.01,1.0,0.0,-0.3,0.0,0.810198187828064,0.0,0.6848235726356506,1740.0,1740.0,episodic,PD
510,10831.0,12808.0,12808.0,12808.0,1.44,1.0,0.0,-0.98,1.0,0.9098219871520996,1.0,0.9143503904342652,1090.0,1090.0,episodic,PD
511,10842.0,8869.0,10842.0,10842.0,1.01,1.0,0.0,-0.04,0.0,0.2363954931497573,0.0,0.2289245575666427,920.0,920.0,episodic,PD
512,10840.0,9852.0,10840.0,9852.0,2.07,1.0,0.0,-0.18,0.0,0.2309040576219558,0.0,0.2417896687984466,950.0,950.0,episodic,PD
513,11818.0,11818.0,10834.0,11818.0,2.4,1.0,0.0,-0.79,1.0,0.8954983949661255,1.0,0.8932137489318848,1030.0,1030.0,episodic,PD
514,12823.0,10852.0,10852.0,11839.0,2.08,1.0,0.0,-0.82,1.0,0.8965920805931091,1.0,0.8958901762962341,1070.0,1070.0,episodic,PD
515,10844.0,12807.0,11827.0,12807.0,2.55,1.0,0.0,-0.82,1.0,0.9112204313278198,1.0,0.9132505655288696,1120.0,1120.0,episodic,PD
516,12848.0,19742.0,11863.0,19742.0,2.32,1.0,0.0,-0.7,1.0,0.931263267993927,1.0,0.9316685199737548,1510.0,1510.0,episodic,PD
517,10830.0,10830.0,10830.0,11819.0,1.12,1.0,0.0,-0.48,1.0,0.902614414691925,1.0,0.9070987105369568,990.0,990.0,episodic,PD
518,19689.0,25592.0,24608.0,26574.0,2.37,1.0,0.0,-0.57,1.0,0.910965621471405,1.0,0.9222924709320068,2390.0,2390.0,episodic,PD
519,11832.0,10848.0,10848.0,10848.0,1.83,1.0,0.0,-0.71,1.0,0.8948614001274109,1.0,0.8950304388999939,980.0,980.0,episodic,PD
520,26587.0,25596.0,21656.0,25596.0,2.08,1.0,0.0,-0.39,1.0,0.8742618560791016,1.0,0.889382004737854,2360.0,2360.0,episodic,PD
521,10842.0,17723.0,11820.0,19688.0,2.64,1.0,0.0,-0.86,1.0,0.932903289794922,1.0,0.9299065470695496,1680.0,1680.0,episodic,PD
522,11831.0,9861.0,11831.0,11831.0,1.41,1.0,0.0,-0.71,1.0,0.910912036895752,1.0,0.9095596075057985,1030.0,1030.0,episodic,PD
523,10844.0,10844.0,10844.0,10844.0,1.01,1.0,0.0,-0.64,1.0,0.8972703814506531,1.0,0.8961637616157532,900.0,900.0,episodic,PD
524,10846.0,6897.0,10846.0,8870.0,1.2,1.0,0.0,-0.55,1.0,0.897658109664917,1.0,0.9012539386749268,910.0,910.0,episodic,PD
525,9845.0,14776.0,12804.0,14776.0,1.41,1.0,0.0,-0.22,0.0,0.1644558757543563,0.0,0.1641174852848053,1240.0,1240.0,episodic,PD
526,10842.0,10842.0,10842.0,10842.0,2.43,1.0,0.0,-0.8,1.0,0.8873823881149292,1.0,0.891625165939331,940.0,940.0,episodic,PD
527,16775.0,27617.0,24659.0,27617.0,2.25,1.0,0.0,-0.49,1.0,0.916826605796814,1.0,0.8911539912223816,2220.0,2220.0,episodic,PD
528,25637.0,28598.0,29585.0,28598.0,1.01,1.0,0.0,-0.41,1.0,0.9233057498931884,1.0,0.8624640703201294,2350.0,2350.0,episodic,PD
529,11820.0,13794.0,11820.0,13794.0,1.9,1.0,0.0,-0.95,1.0,0.916702926158905,1.0,0.9170653820037842,1180.0,1180.0,episodic,PD
530,28596.0,28596.0,29586.0,26622.0,1.47,1.0,0.0,-0.4,1.0,0.8464138507843018,1.0,0.9043466448783876,2380.0,2380.0,episodic,PD
531,10842.0,10842.0,9859.0,9859.0,1.26,1.0,0.0,-0.83,1.0,0.8961446285247803,1.0,0.8968824744224548,990.0,990.0,episodic,PD
532,11833.0,11833.0,11833.0,11833.0,1.06,1.0,0.0,-0.94,1.0,0.885743260383606,1.0,0.8865883350372314,940.0,940.0,episodic,PD
533,11827.0,9865.0,11827.0,11827.0,1.23,1.0,0.0,-0.06,0.0,0.2869704961776733,0.0,0.3167329132556915,970.0,970.0,episodic,PD
534,10842.0,9861.0,10842.0,9861.0,1.96,1.0,0.0,-0.04,0.0,0.2258808314800262,0.0,0.234735295176506,950.0,950.0,episodic,PD
535,10838.0,13808.0,10838.0,12813.0,1.26,1.0,0.0,-0.2,0.0,0.2062572389841079,0.0,0.192062571644783,1170.0,1170.0,episodic,PD
536,11810.0,12797.0,10828.0,13779.0,1.79,1.0,0.0,-0.7,1.0,0.9020974040031432,1.0,0.9000653028488159,1210.0,1210.0,episodic,PD
537,10844.0,10844.0,10844.0,10844.0,2.27,1.0,0.0,-0.9,1.0,0.8969937562942505,1.0,0.8962559700012207,910.0,910.0,episodic,PD
538,11818.0,10836.0,11818.0,11818.0,1.36,1.0,0.0,-0.32,0.0,0.2738195955753326,0.0,0.268150269985199,1070.0,1070.0,episodic,PD
539,27592.0,25620.0,24637.0,,2.5,1.0,0.0,-0.56,1.0,0.8950055837631226,1.0,0.9301390051841736,2440.0,2440.0,episodic,PD
540,12815.0,12815.0,11833.0,13801.0,2.79,1.0,0.0,-0.88,1.0,0.9249329566955566,1.0,0.9234113693237304,1140.0,1140.0,episodic,PD
541,15725.0,14752.0,13771.0,13771.0,1.24,1.0,0.0,-0.51,0.0,0.6529729962348938,0.0,0.5577106475830078,1420.0,1420.0,episodic,PD
542,9849.0,13800.0,10838.0,13800.0,1.88,1.0,0.0,-0.97,1.0,0.919565200805664,1.0,0.9198550581932068,1210.0,1210.0,episodic,PD
543,12826.0,11841.0,12826.0,11841.0,1.2,1.0,0.0,-0.1,0.0,0.6780757904052734,0.0,0.4315452873706817,1010.0,1010.0,episodic,PD
544,11845.0,12830.0,11845.0,13815.0,1.36,1.0,0.0,-0.74,1.0,0.8930148482322693,1.0,0.8929424285888672,1090.0,1090.0,episodic,PD
545,11827.0,11827.0,11827.0,11827.0,1.01,1.0,0.0,-0.34,0.0,0.3065020740032196,0.0,0.3105605840682983,990.0,990.0,episodic,PD
546,9850.0,7870.0,9850.0,8859.0,1.95,1.0,0.0,-0.69,1.0,0.8929949402809143,1.0,0.8947207927703857,890.0,890.0,episodic,PD
547,14759.0,15738.0,12800.0,15738.0,1.65,1.0,0.0,-0.49,0.0,0.6027449369430542,0.0,0.5618248581886292,1450.0,1450.0,episodic,PD
548,11821.0,7877.0,10841.0,12806.0,1.01,1.0,0.0,-0.46,0.0,0.1522723734378814,0.0,0.1558644324541092,1050.0,1050.0,episodic,PD
549,11847.0,10858.0,12832.0,12832.0,1.37,1.0,0.0,-0.82,1.0,0.9138092398643494,1.0,0.9126402735710144,1050.0,1050.0,episodic,PD
550,10848.0,10848.0,9864.0,10848.0,1.92,1.0,0.0,-0.04,0.0,0.2697271406650543,0.0,0.2240966111421585,950.0,950.0,episodic,PD
551,9849.0,12814.0,10840.0,13792.0,1.15,1.0,0.0,-0.23,0.0,0.1998259872198104,0.0,0.2233178615570068,1220.0,1220.0,episodic,PD
552,10838.0,8873.0,10838.0,7887.0,1.01,1.0,0.0,-0.07,0.0,0.1802915632724762,0.0,0.2040966898202896,940.0,940.0,episodic,PD
553,9846.0,7872.0,10825.0,6884.0,1.44,1.0,0.0,-0.11,0.0,0.1727482676506042,0.0,0.1672979146242141,970.0,970.0,episodic,PD
554,14775.0,22655.0,21663.0,21663.0,2.38,1.0,0.0,-0.41,1.0,0.8783050179481506,1.0,0.8625027537345886,1960.0,1960.0,episodic,PD
555,9842.0,9842.0,10833.0,11821.0,1.12,1.0,0.0,-0.09,0.0,0.2042128443717956,0.0,0.20928855240345,1050.0,1050.0,episodic,PD
556,11844.0,14795.0,12831.0,11844.0,2.21,1.0,0.0,-0.91,1.0,0.9150388836860656,1.0,0.9117269515991212,1260.0,1260.0,episodic,PD
557,10844.0,15769.0,11826.0,16754.0,2.33,1.0,0.0,-0.81,1.0,0.9316580891609192,1.0,0.9334487318992616,1410.0,1410.0,episodic,PD
558,10836.0,8867.0,9853.0,10836.0,1.32,1.0,0.0,-0.96,1.0,0.8977482318878174,1.0,0.8992248177528381,990.0,990.0,episodic,PD
559,10850.0,14790.0,11837.0,13809.0,2.16,1.0,0.0,-0.68,1.0,0.916227161884308,1.0,0.9151453971862792,1170.0,1170.0,episodic,PD
560,10828.0,10828.0,11819.0,9847.0,1.47,1.0,0.0,-0.62,1.0,0.9017683267593384,1.0,0.9087909460067748,1010.0,1010.0,episodic,PD
561,13815.0,17750.0,15784.0,16767.0,2.02,1.0,0.0,-0.73,1.0,0.9259154796600342,1.0,0.922760546207428,1410.0,1410.0,episodic,PD
562,12828.0,12828.0,11841.0,12828.0,1.67,1.0,0.0,-0.18,0.0,0.162535086274147,0.0,0.1707202941179275,1030.0,1030.0,episodic,PD
563,9850.0,10837.0,9850.0,10837.0,1.79,1.0,0.0,-0.65,1.0,0.8866844773292542,1.0,0.8933284282684326,980.0,980.0,episodic,PD
564,10824.0,9841.0,10824.0,9841.0,1.01,1.0,0.0,-0.72,1.0,0.8885809183120728,1.0,0.8883037567138672,1000.0,1000.0,episodic,PD
565,21684.0,27575.0,27575.0,27575.0,2.18,1.0,0.0,-0.46,1.0,0.9025204181671144,1.0,0.8904805183410645,2410.0,2410.0,episodic,PD
566,10829.0,8870.0,11818.0,10829.0,1.46,1.0,0.0,-0.86,1.0,0.9017600417137146,1.0,0.8996446132659912,980.0,980.0,episodic,PD
567,11842.0,15784.0,12828.0,14798.0,1.07,1.0,0.0,-0.21,0.0,0.2197795212268829,0.0,0.2235808372497558,1220.0,1220.0,episodic,PD
568,10834.0,6878.0,10834.0,6878.0,1.01,1.0,0.0,-0.93,1.0,0.9063134789466858,1.0,0.9087132811546326,950.0,950.0,episodic,PD
569,11830.0,14783.0,11830.0,14783.0,1.52,1.0,0.0,-0.02,0.0,0.1979300528764724,0.0,0.200771152973175,1230.0,1230.0,episodic,PD
570,10819.0,11810.0,9831.0,11810.0,1.77,1.0,0.0,-0.24,0.0,0.3381032943725586,0.0,0.431668072938919,1060.0,1060.0,episodic,PD
571,10834.0,12801.0,11823.0,12801.0,1.01,1.0,0.0,-0.8,1.0,0.916881501674652,1.0,0.9182094931602478,1100.0,1100.0,episodic,PD
572,13816.0,12835.0,12835.0,12835.0,1.92,1.0,0.0,-0.99,1.0,0.90684711933136,1.0,0.9064852595329284,1080.0,1080.0,episodic,PD
573,10836.0,10836.0,10836.0,11823.0,1.12,1.0,0.0,-0.19,0.0,0.371310144662857,0.0,0.3769770860671997,1020.0,1020.0,episodic,PD
574,16743.0,15763.0,16743.0,15763.0,1.76,1.0,0.0,-0.3,0.0,0.6528101563453674,0.0,0.765932023525238,1430.0,1430.0,episodic,PD
575,12823.0,10855.0,11840.0,11840.0,1.06,1.0,0.0,-0.28,0.0,0.2490836828947067,0.0,0.2529829144477844,1020.0,1020.0,episodic,PD
576,10835.0,16737.0,17725.0,17725.0,1.79,1.0,0.0,-0.24,1.0,0.9197179079055786,1.0,0.7146403193473816,1570.0,1570.0,episodic,PD
577,11837.0,17741.0,13798.0,17741.0,1.63,1.0,0.0,-0.93,1.0,0.9225522875785828,1.0,0.9184938669204712,1540.0,1540.0,episodic,PD
578,11825.0,10836.0,11825.0,11825.0,2.52,1.0,0.0,-0.65,1.0,0.8924313187599182,1.0,0.891585648059845,960.0,960.0,episodic,PD
579,13843.0,9871.0,12854.0,10870.0,1.09,1.0,0.0,-0.89,1.0,0.9055840373039246,1.0,0.9032723903656006,910.0,910.0,episodic,PD
580,11836.0,7889.0,11836.0,9855.0,1.26,1.0,0.0,-0.15,0.0,0.2584488093852997,0.0,0.2873437106609344,980.0,980.0,episodic,PD
581,10847.0,9860.0,10847.0,12817.0,1.01,1.0,0.0,-0.38,0.0,0.1604899764060974,0.0,0.1563548445701599,1080.0,1080.0,episodic,PD
582,10825.0,11807.0,10825.0,10825.0,2.52,1.0,0.0,-0.67,1.0,0.9079359769821168,1.0,0.905649185180664,1060.0,1060.0,episodic,PD
583,10816.0,15745.0,10816.0,15745.0,2.67,1.0,0.0,-0.94,1.0,0.941314697265625,1.0,0.940552532672882,1420.0,1420.0,episodic,PD
584,11795.0,11795.0,10815.0,12780.0,1.29,1.0,0.0,-0.69,1.0,0.9083724617958068,1.0,0.9149452447891236,1230.0,1230.0,episodic,PD
585,12806.0,15761.0,10840.0,14775.0,2.04,1.0,0.0,-0.68,0.0,0.3508660495281219,0.0,0.3492164313793182,1360.0,1360.0,episodic,PD
586,10833.0,9849.0,10833.0,10833.0,2.0,1.0,0.0,-0.28,0.0,0.2974245250225067,0.0,0.2971476018428802,940.0,940.0,episodic,PD
587,16719.0,27565.0,27565.0,27565.0,1.67,1.0,0.0,-0.37,1.0,0.9002720713615417,1.0,0.8273897767066956,2470.0,2470.0,episodic,PD
588,10857.0,8879.0,10857.0,8879.0,1.5,1.0,0.0,-0.12,0.0,0.3850971758365631,0.0,0.4821774065494537,880.0,880.0,episodic,PD
589,9843.0,11813.0,11813.0,12794.0,1.22,1.0,0.0,-0.53,0.0,0.2043145149946212,0.0,0.2049398124217987,1170.0,1170.0,episodic,PD
590,11815.0,14774.0,10829.0,14774.0,1.01,1.0,0.0,-0.88,1.0,0.9176255464553832,1.0,0.914647340774536,1300.0,1300.0,episodic,PD
591,11826.0,8878.0,10843.0,8878.0,2.13,1.0,0.0,-0.29,0.0,0.4141721725463867,0.0,0.4672755002975464,1060.0,1060.0,episodic,PD
592,10830.0,10830.0,9848.0,10830.0,2.1,1.0,0.0,-0.25,0.0,0.3707294464111328,0.0,0.370267778635025,980.0,980.0,episodic,PD
593,23644.0,22659.0,23644.0,21671.0,1.84,1.0,0.0,-0.44,1.0,0.908475697040558,1.0,0.8885975480079651,1960.0,1960.0,episodic,PD
594,11836.0,12825.0,11836.0,12825.0,1.29,1.0,0.0,-0.24,0.0,0.2984015643596649,0.0,0.2909941375255584,1000.0,1000.0,episodic,PD
595,10860.0,13823.0,12829.0,7898.0,1.4,1.0,0.0,-0.51,1.0,0.9006727933883667,1.0,0.8969109654426575,1080.0,1080.0,episodic,PD
596,11812.0,9855.0,10832.0,9855.0,2.02,1.0,0.0,-0.48,0.0,0.3436335921287536,0.0,0.3358449041843414,1030.0,1030.0,episodic,PD
597,24619.0,22654.0,14770.0,24619.0,2.39,1.0,0.0,-0.58,1.0,0.8677037954330444,1.0,0.9117754697799684,2140.0,2140.0,episodic,PD
598,11819.0,11819.0,11819.0,11819.0,2.72,1.0,0.0,-0.97,0.0,0.7182502746582031,0.0,0.7178272008895874,1000.0,1000.0,episodic,PD
599,12825.0,13813.0,10852.0,13813.0,2.42,1.0,0.0,-0.89,1.0,0.909143567085266,1.0,0.912111759185791,1070.0,1070.0,episodic,PD
600,10837.0,5921.0,9859.0,8882.0,1.0,1.34,0.0,-1.1,1.0,0.895173966884613,1.0,0.8931438326835632,950.0,950.0,episodic,SH
601,9852.0,8868.0,10840.0,9852.0,1.0,1.69,0.0,-0.1,0.0,0.11429889500141144,0.0,0.111623615026474,920.0,920.0,episodic,SH
602,9835.0,11807.0,8847.0,11807.0,1.0,2.29,0.0,-0.48,0.0,0.09367324411869049,0.0,0.09274159371852875,1090.0,1090.0,episodic,SH
603,11822.0,6900.0,10841.0,5920.0,1.0,3.46,0.0,-0.71,1.0,0.9070377349853516,1.0,0.8980714082717896,1040.0,1040.0,episodic,SH
604,10843.0,11828.0,11828.0,10843.0,1.0,3.58,0.0,-1.48,1.0,0.9022657871246338,1.0,0.8980385661125183,960.0,960.0,episodic,SH
605,9845.0,3932.0,9845.0,7877.0,1.0,1.03,0.0,-1.48,1.0,0.8837988972663879,1.0,0.8821737170219421,860.0,860.0,episodic,SH
606,10822.0,4924.0,9838.0,7876.0,1.0,2.54,0.0,-1.65,1.0,0.9012197256088257,1.0,0.8943818211555481,1010.0,1010.0,episodic,SH
607,10841.0,9859.0,9859.0,9859.0,1.0,2.26,0.0,-0.24,0.0,0.10690895467996597,0.0,0.10275804996490479,910.0,910.0,episodic,SH
608,12838.0,5942.0,11851.0,10864.0,1.0,1.67,0.0,-0.7,1.0,0.890792965888977,1.0,0.8877550959587097,980.0,980.0,episodic,SH
609,9865.0,9865.0,11829.0,10848.0,1.0,1.37,0.0,-0.52,0.0,0.17600812017917633,0.0,0.17752979695796967,1040.0,1040.0,episodic,SH
610,10843.0,11831.0,10843.0,11831.0,1.0,2.02,0.0,-1.71,1.0,0.8884286880493164,1.0,0.8795537352561951,940.0,940.0,episodic,SH
611,11836.0,11836.0,11836.0,12810.0,1.0,3.83,0.0,-0.06,0.0,0.09882903844118118,0.0,0.09430132806301117,1020.0,1020.0,episodic,SH
612,11819.0,10826.0,10826.0,11819.0,1.0,1.98,0.0,-0.3,0.0,0.10406971722841263,0.0,0.1039004996418953,990.0,990.0,episodic,SH
613,10856.0,7905.0,10856.0,7905.0,1.0,2.56,0.0,-1.38,1.0,0.8815401792526245,1.0,0.8768423199653625,830.0,830.0,episodic,SH
614,10847.0,7883.0,10847.0,4925.0,1.0,3.11,0.0,-1.43,1.0,0.8947174549102783,1.0,0.8984050750732422,910.0,910.0,episodic,SH
615,9862.0,10857.0,10857.0,9862.0,1.0,2.1,0.0,-1.43,1.0,0.892603874206543,1.0,0.8964723348617554,880.0,880.0,episodic,SH
616,10855.0,9872.0,11846.0,7897.0,1.0,3.92,0.0,-1.22,1.0,0.900979220867157,1.0,0.8990376591682434,920.0,920.0,episodic,SH
617,10831.0,11813.0,10831.0,12795.0,1.0,3.89,0.0,-0.84,1.0,0.9078546166419983,1.0,0.9033997654914856,1150.0,1150.0,episodic,SH
618,11855.0,14812.0,12836.0,14812.0,1.0,1.76,0.0,-1.0,1.0,0.9093977808952332,1.0,0.9104779958724976,1170.0,1170.0,episodic,SH
619,8852.0,5893.0,9839.0,5893.0,1.0,2.5,0.0,-1.24,1.0,0.9032421708106995,1.0,0.8972456455230713,940.0,940.0,episodic,SH
620,10840.0,5913.0,10840.0,8866.0,1.0,1.91,0.0,-0.69,1.0,0.8879151344299316,1.0,0.8930811882019043,910.0,910.0,episodic,SH
621,11827.0,11827.0,10843.0,12811.0,1.0,1.86,0.0,-1.51,1.0,0.9013347625732422,1.0,0.9082819223403931,1050.0,1050.0,episodic,SH
622,9861.0,11833.0,10849.0,12819.0,1.0,1.12,0.0,-1.24,1.0,0.9201965928077698,1.0,0.916140079498291,1040.0,1040.0,episodic,SH
623,11843.0,8879.0,10851.0,8879.0,1.0,2.83,0.0,-1.11,1.0,0.8952968120574951,1.0,0.8941146731376648,940.0,940.0,episodic,SH
624,10835.0,8862.0,9850.0,8862.0,1.0,2.51,0.0,-0.96,1.0,0.890263020992279,1.0,0.8887863159179688,940.0,940.0,episodic,SH
625,28550.0,,,28550.0,1.0,1.16,0.0,-0.38,1.0,0.8708192110061646,1.0,0.9050101637840271,2560.0,2560.0,episodic,SH
626,10825.0,9839.0,9839.0,8859.0,1.0,1.84,0.0,-1.4,1.0,0.8838798999786377,1.0,0.8818475604057312,970.0,970.0,episodic,SH
627,10824.0,7885.0,10824.0,6902.0,1.0,3.73,0.0,-0.86,1.0,0.8992054462432861,1.0,0.8978196382522583,1010.0,1010.0,episodic,SH
628,19716.0,23671.0,25636.0,23671.0,1.0,1.73,0.0,-0.72,1.0,0.9288110733032227,1.0,0.9235840439796448,2120.0,2120.0,episodic,SH
629,10841.0,9855.0,9855.0,7879.0,1.0,1.44,0.0,-1.67,1.0,0.8942902088165283,1.0,0.8989022970199585,990.0,990.0,episodic,SH
630,13808.0,13808.0,11837.0,13808.0,1.0,2.47,0.0,-0.69,0.0,0.17909906804561615,0.0,0.1698290854692459,1090.0,1090.0,episodic,SH
631,8853.0,7871.0,10828.0,7871.0,1.0,3.96,0.0,-1.45,1.0,0.9009974002838135,1.0,0.9043221473693848,970.0,970.0,episodic,SH
632,9849.0,9849.0,9849.0,10838.0,1.0,1.73,0.0,-1.64,1.0,0.9034877419471741,1.0,0.8977671265602112,970.0,970.0,episodic,SH
633,10843.0,13803.0,10843.0,13803.0,1.0,3.02,0.0,-0.1,0.0,0.08331522345542908,0.0,0.08222850412130356,1190.0,1190.0,episodic,SH
634,9860.0,14775.0,10838.0,14775.0,1.0,3.29,0.0,-0.07,0.0,0.08798646181821823,0.0,0.08724196255207062,1310.0,1310.0,episodic,SH
635,9833.0,9833.0,9833.0,9833.0,1.0,1.72,0.0,-0.34,0.0,0.11797010153532028,0.0,0.12234313040971756,880.0,880.0,episodic,SH
636,10846.0,9858.0,10846.0,10846.0,1.0,3.19,0.0,-1.22,1.0,0.8928637504577637,1.0,0.8923105001449585,910.0,910.0,episodic,SH
637,10843.0,11830.0,10843.0,8871.0,1.0,2.11,0.0,-1.58,1.0,0.8926458358764648,1.0,0.894505500793457,940.0,940.0,episodic,SH
638,10856.0,12828.0,10856.0,12828.0,1.0,2.9,0.0,-0.56,0.0,0.109292171895504,0.0,0.1044589951634407,1070.0,1070.0,episodic,SH
639,9850.0,6896.0,9850.0,4929.0,1.0,2.9,0.0,-0.98,1.0,0.8614213466644287,1.0,0.8735025525093079,860.0,860.0,episodic,SH
640,10840.0,11826.0,10840.0,11826.0,1.0,2.61,0.0,-1.54,1.0,0.9008963108062744,1.0,0.9048706293106079,990.0,990.0,episodic,SH
641,10837.0,7881.0,9853.0,5908.0,1.0,1.28,0.0,-0.89,1.0,0.8901910185813904,1.0,0.8845621347427368,990.0,990.0,episodic,SH
642,11851.0,11851.0,11851.0,12840.0,1.0,3.51,0.0,-1.69,1.0,0.9004672765731812,1.0,0.8991432785987854,950.0,950.0,episodic,SH
643,9836.0,9836.0,9836.0,9836.0,1.0,1.97,0.0,-0.17,0.0,0.1143757626414299,0.0,0.11427409201860428,860.0,860.0,episodic,SH
644,10839.0,6915.0,9858.0,8872.0,1.0,1.57,0.0,-1.3,1.0,0.8949165344238281,1.0,0.8908571004867554,940.0,940.0,episodic,SH
645,10847.0,9859.0,11834.0,8873.0,1.0,1.13,0.0,-0.6,1.0,0.88118976354599,1.0,0.8840628862380981,930.0,930.0,episodic,SH
646,10837.0,8875.0,9859.0,8875.0,1.0,2.78,0.0,-1.21,1.0,0.8943434357643127,1.0,0.8968349099159241,970.0,970.0,episodic,SH
647,9850.0,9850.0,10838.0,9850.0,1.0,3.04,0.0,-0.85,1.0,0.9079166054725647,1.0,0.9057944416999817,980.0,980.0,episodic,SH
648,9832.0,8848.0,9832.0,8848.0,1.0,1.06,0.0,-0.8,1.0,0.8970707654953003,1.0,0.887713611125946,940.0,940.0,episodic,SH
649,11854.0,13827.0,12841.0,8891.0,1.0,2.54,0.0,-1.43,1.0,0.9075721502304077,1.0,0.9122007489204407,1030.0,1030.0,episodic,SH
650,10849.0,11838.0,11838.0,8874.0,1.0,1.69,0.0,-0.06,0.0,0.10339584201574326,0.0,0.10086163133382797,970.0,970.0,episodic,SH
651,10835.0,10835.0,9851.0,10835.0,1.0,2.94,0.0,-0.4,0.0,0.09718504548072815,0.0,0.09736963361501694,940.0,940.0,episodic,SH
652,11816.0,9859.0,9859.0,12799.0,1.0,1.53,0.0,-0.12,0.0,0.09406984597444534,0.0,0.09258535504341125,1160.0,1160.0,episodic,SH
653,10841.0,10841.0,10841.0,10841.0,1.0,3.08,0.0,-0.19,0.0,0.11963841319084167,0.0,0.11880822479724884,960.0,960.0,episodic,SH
654,11826.0,6905.0,10848.0,6905.0,1.0,2.17,0.0,-0.71,1.0,0.9047015309333801,1.0,0.9030948877334595,950.0,950.0,episodic,SH
655,8855.0,10834.0,9839.0,10834.0,1.0,3.81,0.0,-0.15,0.0,0.09396345168352127,0.0,0.0946095660328865,1020.0,1020.0,episodic,SH
656,11821.0,6901.0,9865.0,8873.0,1.0,1.42,0.0,-1.6,1.0,0.8996700644493103,1.0,0.9006006121635437,1010.0,1010.0,episodic,SH
657,10855.0,7895.0,11837.0,7895.0,1.0,2.03,0.0,-1.41,1.0,0.8893300890922546,1.0,0.8848525881767273,950.0,950.0,episodic,SH
658,9848.0,9848.0,9848.0,10831.0,1.0,1.35,0.0,-1.67,1.0,0.9021327495574951,1.0,0.9058258533477783,990.0,990.0,episodic,SH
659,10832.0,8861.0,10832.0,7877.0,1.0,3.77,0.0,-1.18,1.0,0.8894941210746765,1.0,0.8911558389663696,960.0,960.0,episodic,SH
660,10831.0,10831.0,9843.0,10831.0,1.0,3.63,0.0,-1.07,0.0,0.15547963976860046,0.0,0.15603360533714294,950.0,950.0,episodic,SH
661,10849.0,7892.0,11833.0,7892.0,1.0,1.78,0.0,-1.28,1.0,0.9079692363739014,1.0,0.9132088422775269,960.0,960.0,episodic,SH
662,11839.0,10852.0,11839.0,11839.0,1.0,2.98,0.0,-0.31,0.0,0.10617450624704361,0.0,0.10634344071149826,950.0,950.0,episodic,SH
663,11831.0,10845.0,11831.0,10845.0,1.0,3.45,0.0,-1.13,1.0,0.9011072516441345,1.0,0.9014453291893005,990.0,990.0,episodic,SH
664,10839.0,8876.0,11822.0,8876.0,1.0,2.67,0.0,-1.26,1.0,0.8932498693466187,1.0,0.8933344483375549,1030.0,1030.0,episodic,SH
665,10861.0,10861.0,12831.0,11843.0,1.0,2.59,0.0,-0.81,0.0,0.23326319456100464,0.0,0.23910841345787048,980.0,980.0,episodic,SH
666,11845.0,12832.0,12832.0,11845.0,1.0,1.73,0.0,-1.5,1.0,0.9037562608718872,1.0,0.9005610942840576,950.0,950.0,episodic,SH
667,11847.0,11847.0,10858.0,10858.0,1.0,1.29,0.0,-0.35,0.0,0.1408795416355133,0.0,0.13885371387004852,900.0,900.0,episodic,SH
668,10863.0,7899.0,11843.0,10863.0,1.0,3.69,0.0,-1.62,1.0,0.9014607667922974,1.0,0.9017140865325928,940.0,940.0,episodic,SH
